smile,training_smile,hit,similarity
OC1=CC2=C(C[C@@H](OC(=O)C3=CC(O)=C(O)C(O)=C3)[C@H](O2)C2=CC=C(O)C(O)=C2)C(O)=C1,C1[C@H]([C@H](OC2=CC(=CC(=C21)O)O)C3=CC(=C(C(=C3)O)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O,0,1.0
[H][C@]12CO[C@@H](C3=CC=C(OC)C(OC)=C3)[C@@]1([H])CO[C@@H]2C1=CC(OC)=C(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C=C1,COC1=C(C=CC(=C1)C2C3COC(C3CO2)C4=CC(=C(C=C4)OC5C(C(C(C(O5)CO)O)O)O)OC)O,0,1.0
OC[C@H]1O[C@@H](O[C@@H]2OC=C3C(=O)OCC[C@@]3(O)[C@H]2C=C)[C@H](O)[C@@H](O)[C@@H]1O,COC(=O)C1=CO[C@H]([C@H]2[C@@H]1CC=C2CO)OC3C(C(C(C(O3)CO)O)O)O,0,0.7874015748031497
[H][C@@]12CC3=CN(C)C4=CC=CC(=C34)[C@]1(C[C@@H](COC(=O)C1=CN=CC(Br)=C1)CN2C)OC,CC[C@@]1(C[C@H]2C[C@@](C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)[C@]78CCN9[C@H]7[C@@](C=CC9)([C@H]([C@@]([C@@H]8N6C=O)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC)O.OS(=O)(=O)O,0,0.7251374312843578
CCCCCCCCCCCCCCCCCCOCC(O)CO,CCCCCCCCCC(=O)OCC(CO)O,0,0.5611510791366906
COC1=C(O)C=CC=C1,COC1=CC=CC=C1O,0,1.0
[H][C@@]12O[C@]1(CO)[C@@]1([H])[C@H](OC3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)OC=C[C@@]1([H])[C@@H]2O,COC(=O)C1=COC(C2C1C=CC2(CO)O)OC3C(C(C(C(O3)CO)O)O)O,0,0.6468926553672316
[H][C@@]12[C@H](CC[C@@]1(C)[C@]1(C)C[C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@]3([H])C(C)(C)[C@@H](O)CC[C@]3(C)[C@@]1([H])C[C@H]2O)[C@](C)(CCC=C(C)C)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@H]2C[C@H]([C@@]3([C@@H]4[C@@H](CC[C@@]3(C2)O)[C@]5(CC[C@@H]([C@]5(C[C@H]4O)C)C6CC(=O)OC6)O)CO)O)O)O)O,0,0.7551020408163265
[H][C@@]1(CC[C@]2(C)[C@]1([H])[C@H](O)C[C@]1([H])[C@@]3(C)CC[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)C(C)(C)[C@]3([H])CC[C@@]21C)[C@](C)(CCC=C(C)C)O[C@@H]1O[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O,C[C@@H]1CC[C@@]23CO[C@]4(C2[C@H]1C)C=CC5[C@]6(CC[C@@H](C([C@@H]6CC[C@]5([C@@]4(C[C@H]3O)C)C)(C)C)OC7C(C(C(C(O7)C)O)O)OC8C(C(C(C(O8)CO)O)O)OC9C(C(C(CO9)O)O)O)C,0,0.7731958762886598
[H][C@]12C[C@@H](O)C=C[C@]11CCN(C)CC3=C1C(O2)=C(OC)C=C3,CN1CCC23C=CC(CC2OC4=C(C=CC(=C34)C1)OC)O.I,0,1.0
COC1=CC2=C(C=C1)C1=CC=NC(C)=C1N2,CC1=NC=CC2=C1NC3=CC=CC=C23,0,0.7846441947565543
OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@H]1O,COC1C(C(C(C(O1)CO)O)O)O,0,0.8660714285714286
OS(O)(=O)=O.N[C@@H](C=O)[C@@H](O)[C@H](O)[C@H](O)CO,CNCC(C(C(C(CO)O)O)O)O,0,0.462406015037594
Cl.COC1=CC2=C(C=C1OC)C1CC3=C(CN1CC2)C(OC)=C(OC)C=C3,COC1=C(C2=C(C[C@H]3C4=CC(=C(C=C4CCN3C2)OC)OC)C=C1)OC.Cl,0,1.0
NC(=O)NC1NC(=O)NC1=O,C1(C(=O)NC(=O)N1)NC(=O)N,0,1.0
OC1=CC(=O)C2=C(C=CC=C2)C1=O,CC1=CC(=O)C2=CC=CC=C2C1=O,0,0.5362563237774031
[H][C@@]12CCCN3CCC[C@]([H])([C@@]4([H])CCCC(=O)N4C1)[C@]23[H],C1CC2C3CCCN4C3C(CCC4)CN2C(=O)C1,0,1.0
CC[C@@]1(O)C(=O)OCC2=C1C=C1N(CC3=CC4=C(C=CC(O)=C4)N=C13)C2=O,CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O,0,0.9905838041431262
[H][C@@]12CC(C)(C)CC[C@@]1(CC[C@]1(C)C2=CC[C@]2([H])[C@@]3(C)CC[C@H](O)[C@@](C)(CO)[C@]3([H])CC[C@@]12C)C(O)=O,C[C@]12CC[C@@H](C([C@@H]1CC[C@@]3([C@@H]2CC=C4[C@]3(CC[C@@]5([C@H]4CC(CC5)(C)C)C(=O)O)C)C)(C)C)O,0,0.9572072072072072
O=C1\C(NC2=C1C=CC=C2)=C1/NC2=C(C=CC=C2)C1=O,CN(C)/C=C/1\C(=O)C2=CC=CC=C2N1,0,0.7083870967741935
CN(C)NC(=O)CCC(O)=O,CCCCCCCC(=O)NNC(=O)CCC(=O)O,0,0.6010928961748634
CC(=O)OC1=C2C=CC=CC2=C(OC(C)=O)C(C)=C1,CC1=C(C2=CC=CC=C2C(=C1)O)OC(=O)C,0,0.9444444444444444
S=C=NCC1=CC=CC=C1,C1=CC=C(C=C1)C(=N)N.O.Cl,0,0.45714285714285713
N[C@@H](CC1=CNC2=CC=C(O)C=C12)C(O)=O,C1=CC=C(C=C1)COC2=CC3=C(C=C2)NC=C3CC(C(=O)O)N,0,0.853448275862069
COC1=CC2=C(C=C1)C1=C(N2)C(C)=NCC1,CC1=NCCC2=C1NC3=C2C=CC(=C3)OC,0,1.0
[H][C@@]12CC[C@H](OC(=O)CC)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])CC(=O)[C@H](C)C[C@]12C,C[C@]12CCC(=O)CC1CCC3C2CC[C@]4(C3CCC4OC(=O)CCC(=O)O)C,0,0.9130434782608695
[H][C@@]12CC[C@H](OC(C)=O)[C@@]1(C)C=CC1=C3CCC(=O)C=C3CC[C@@]21[H],CC(=O)O[C@H]1CCC2[C@@]1(C=CC3=C4CCC(=O)C=C4CCC23)C,0,1.0
[H][C@@]12CC[C@](C)(O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CC[C@]4(C)O)C,0,0.772823779193206
CC1=CN([C@H]2C[C@H](O)[C@@H](CO)O2)C(=O)NC1=O,CCC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)O,0,0.9467849223946785
OC[C@H]1O[C@H](OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O)[C@H](O)[C@@H](O)[C@H]1O,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@H]([C@@H](CO)O)[C@@H]([C@H](CO)O)O)O)O)O)O,0,0.8743718592964824
OC[C@H](O)[C@@H](O)[C@H](O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@H](O)CO,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@H]([C@@H](CO)O)[C@@H]([C@H](CO)O)O)O)O)O)O,0,1.0
OC1=CC(=CC(O)=C1O)C(=O)OC1=C(O)C(O)=CC(=C1)C(=O)OC[C@H]1O[C@@H](OC(=O)C2=CC(OC(=O)C3=CC(O)=C(O)C(O)=C3)=C(O)C(O)=C2)[C@H](OC(=O)C2=CC(OC(=O)C3=CC(O)=C(O)C(O)=C3)=C(O)C(O)=C2)[C@@H](OC(=O)C2=CC(OC(=O)C3=CC(O)=C(O)C(O)=C3)=C(O)C(O)=C2)[C@@H]1OC(=O)C1=CC(OC(=O)C2=CC(O)=C(O)C(O)=C2)=C(O)C(O)=C1,C1=C(C=C(C(=C1O)O)O)C(=O)OCC2[C@H]([C@@H]([C@@H]([C@@H](O2)OC(=O)C3=CC(=C(C(=C3)O)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O)OC(=O)C5=CC(=C(C(=C5)O)O)O)OC(=O)C6=CC(=C(C(=C6)O)O)O,1,0.8340040241448692
O=C1C=C(OC2=C1C=CC=C2)C1=CC=CC=C1,C1=CC=C2C(=C1)C(=O)C=C(O2)C3=CC=C(C=C3)O,0,0.9271402550091075
OC(=O)C1=CC(O)=C(O)C=C1,C1=CC(=C(C=C1C(=O)O)O)O,0,1.0
[H][C@]12CC[C@](C)([C@H](O)C1)C2(C)C,C[C@]12CC[C@H](C[C@@H]1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CC[C@@H]4O)C)O,0,0.9365079365079365
CC1=NC=C(CO)C(CO)=C1O,CC1=NC=C(C(=C1O)COC)CCl,0,0.6859083191850595
[H][C@@]1(NC(=O)C(=N/OC)\C2=CC=CO2)C(=O)N2C(C(=O)OC(C)OC(C)=O)=C(COC(N)=O)CS[C@]12[H],CO/N=C(/C1=CC=CO1)\C(=O)N[C@H]2[C@@H]3N(C2=O)C(=C(CS3)COC(=O)N)C(=O)[O-].[Na+],0,0.9476474486414844
CC(=O)O[K],C(C(=O)O)ON.Cl,0,0.3333333333333333
O.Cl.[H][C@]12SCC(COC(N)=O)=C(N1C(=O)[C@H]2NC(=O)C(=C/CC)\C1=CSC(N)=N1)C(=O)OCOC(=O)C(C)(C)C,CC(=O)OCC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)/C(=N\OC)/C3=CSC(=N3)N)SC1)C(=O)[O-].[Na+],0,0.8429546865301055
Cl.Cl.[H][C@]12SCC(CSC3=NN=NN3CCN(C)C)=C(N1C(=O)[C@H]2NC(=O)CC1=CSC(N)=N1)C(O)=O,CN1C(=NN=N1)SCC2=C(N3[C@@H]([C@@H](C3=O)NC(=O)[C@@H](C4=CC=CC=C4)O)SC2)C(=O)[O-].[Na+],0,0.8498641304347826
OC[C@H]1O[C@H](C[C@@H]1O)N1C=C(\C=C\Br)C(=O)NC1=O,CCC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)O,0,0.8765306122448979
COC(=O)C1=CC=C(O)C=C1,COC(=O)C1=CC=C(C=C1)O,0,1.0
O[C@H]1CO[C@H](O)[C@H](O)[C@H]1O,COC1C(C(C(C(O1)CO)O)O)O,0,0.5863095238095238
N[C@@H](CC1=CNC2=C1C=CC=C2)C(O)=O,C1=CC=C2C(=C1)C(=CN2)C[C@@H](C(=O)O)N,0,1.0
O.O.OC[C@H]1O[C@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@H]([C@@H](CO)O)[C@@H]([C@H](CO)O)O)O)O)O)O,0,0.8829516539440203
CC(C)C1=CC2=C(C)C=CC2=C(C)C=C1,C1C(CC2=CC=CC=C2C3=CC=CC=C31)C(=O)O,0,0.4088397790055249
OC(=O)CCCCC1CCSS1,C1CSSC1CCCCC(=O)O,0,1.0
CC(=O)N1C[C@H](O)C[C@H]1C(O)=O,CC(=O)N1CCC[C@H]1C(=O)O,0,0.7524752475247525
OC(=O)CCCC[C@@H]1CCSS1,C1CSSC1CCCCC(=O)O,0,1.0
[H][C@]12SCC=C(N1C(=O)[C@H]2NC(=O)C(=N/OC)\C1=CSC(N)=N1)C(O)=O,CC(=O)OCC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)/C(=N\OC)/C3=CSC(=N3)N)SC1)C(=O)[O-].[Na+],0,0.9050546448087432
CC(C)NCC(O)COC1=CC=C(CC(N)=O)C=C1,CC(C)NCC(COC1=CC=C(C=C1)CC(=O)N)O,0,1.0
O.O.O.Cl.COC1=CC(O)=C(C=C1OC)C(=O)NC1=NC(=CS1)C(=O)NCCN(C(C)C)C(C)C,CCOC(=O)C1=CSC(=N1)NC(=O)C2=CC(=C(C(=C2)OC)OC)OC,0,0.6765285996055227
OC(=O)\C=C\C(O)=O.COC1=C(C=C2C=C(Br)C=CC2=N1)[C@@H](C1=CC=CC=C1)C(O)(CCN(C)C)C1=C2C=CC=CC2=CC=C1,CC[C@@]1(C[C@H]2C[C@@](C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)[C@]78CCN9[C@H]7[C@@](C=CC9)([C@H]([C@@]([C@@H]8N6C)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC)O.OS(=O)(=O)O,0,0.607429718875502
COC1=C2C=CC(Cl)=CC2=C(O[C@@H]2C[C@H](N(C2)C(=O)C(NC(=O)OC(C)(C)C)C(C)(C)C)C(=O)N[C@@]2(C[C@@H]2C=C)C(=O)NS(=O)(=O)C2CC2)N=C1,CN1CC(C2(C13C4=CC=CC=C4N(C3=O)C)C(=O)N(C(=S)S2)CC5=CC=CO5)C6=CC=CC=N6,0,0.6738693467336684
C[C@]1(COC2=CC=C(C=C2)N2CCC(CC2)OC2=CC=C(OC(F)(F)F)C=C2)CN2C=C(N=C2O1)[N+]([O-])=O,CN1[C@H]2C(=C(N=C3[C@@]2(C[C@H](N3S(=O)(=O)C4=CC=C(C=C4)[N+](=O)[O-])C(=O)OC)C5=C1C=CC(=C5)OC)C(=O)OC)C(=O)OC,0,0.5067669172932331
[H][C@@]12C[C@]1(NC(=O)[C@]1([H])C[C@H](C[C@@]1([H])C(=O)N(C)CCCC\C=C/2)OC1=C2C=CC(OC)=C(C)C2=NC(=C1)C1=NC(=CS1)C(C)C)C(=O)NS(=O)(=O)C1CC1,CC[C@@]1(C[C@H]2C[C@@](C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)[C@]78CCN9[C@H]7[C@@](C=CC9)([C@H]([C@@]([C@@H]8N6C=O)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC)O.OS(=O)(=O)O,0,0.7388503468780971
[H][C@@]1(O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@@H](C)C(=O)O[C@H](CC)[C@@](C)(O)[C@H](O)[C@@H](C)NC[C@H](C)C[C@@](C)(O)[C@]([H])(O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@H]1C,CC[C@@H]1[C@@]([C@@H]([C@H](C(=O)[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)O)C)C)O)(C)O,0,0.8484848484848485
CN(C)N(C)C(=O)[C@@]1(CC2=CC=CC=C2)CCCN(C1)C(=O)[C@@H](CC1=CNC2=C1C=CC=C2)NC(=O)C(C)(C)N,CC(C)(C)OC(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N2CCC(CC2)C(=O)N[C@@H](CC3=CNC4=CC=CC=C43)C(=O)O,0,0.6608695652173913
NS(=O)(=O)C1=CC(=CC=C1Cl)C1(O)NC(=O)C2=C1C=CC=C2,C1=CC=C2C(=C1)C(=O)NC2(C3=CC(=C(C=C3)Cl)S(=O)(=O)N)O,0,1.0
[H][C@]12CC=C3[C@]4([H])[C@@H](C)[C@H](C)CC[C@@]4(CC[C@]3(C)[C@]1(C)C[C@@H](O)[C@@]1([H])[C@](C)(CO)[C@@H](O)[C@H](O)C[C@]21C)C(=O)O[C@@H]1O[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O,CC1C(C(C(C(O1)OC2C(C(COC2OC3CCC4(C(C3(C)CO)CCC5(C4CC=C6C5(CCC7(C6CC(CC7)(C)C)C(=O)O)C)C)C)O)O)O)OC8C(C(C(CO8)OC(=O)C)OC(=O)C)O)O,0,0.8502252252252253
Cl.CCN(CC)CC(=O)OC1=CC=C(NC(C)=O)C=C1,CCOC1=CC=C(C=C1)NC(=O)C,0,0.6576576576576577
[Na+].COC1=C(F)C(=CC=C1)C1=C(C)N(CC2=C(F)C=CC=C2C(F)(F)F)C(=O)N(C[C@H](NCCCC([O-])=O)C2=CC=CC=C2)C1=O,CC[C@@]1(C[C@H]2C[C@@](C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)[C@]78CCN9[C@H]7[C@@](C=CC9)([C@H]([C@@]([C@@H]8N6C=O)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC)O.OS(=O)(=O)O,0,0.7430693069306931
OC(=O)\C=C\C(O)=O.CCN(CC)CCSCC(=O)O[C@@H]1C[C@@](C)(C=C)[C@@H](O)[C@H](C)[C@]23CCC(=O)[C@H]2[C@@]1(C)C(C)CC3,CC(=O)C1CCC2C1(CC(C3C2CCC4C3(C(=O)CC5(C4)OCCO5)C)OC(=O)C)C,0,0.572463768115942
CC(C)(C)NCC(O)COC1=CC=CC2=C1C[C@H](O)[C@H](O)C2,CC(C)(C)NCC(COC1=CC=CC2=C1C[C@@H]([C@@H](C2)O)O)O,0,1.0
[Br-].CC(C)[N+](C)(CCOC(=O)C1C2=CC=CC=C2OC2=C1C=CC=C2)C(C)C,CC(C)[N+](C)(CCOC(=O)C1C2=CC=CC=C2OC3=CC=CC=C13)C(C)C.[Br-],0,1.0
Cl.CCC1=CC=C(C=C1)C(=O)C(C)CN1CCCCC1,CC(CN1CCOCC1)C(=O)C2=CC=CC=C2.Cl,0,0.7486631016042781
Cl.CCCCCOC1=CC=CC=C1\C(=C/SC)N1C=CN=C1,C=C(C1=CC=CC=C1O)N2C=CN=C2,0,0.6208869814020028
CCCC(CCC)C(N)=O,CC12CC3(CC(C1)(CC(C2)(C3)C(=O)N)C)C,0,0.5095541401273885
[H][C@]12N=C(\C(C)=C3/N=C(/C=C4\N=C(\C(\C)=C5\[C@@H](CCC(N)=O)[C@](C)(CC(N)=O)[C@@]1(C)N5[Co+]C)[C@@](C)(CC(N)=O)[C@@H]4CCC(N)=O)C(C)(C)[C@@H]3CCC(N)=O)[C@](C)(CCC(=O)NCC(C)OP([O-])(=O)O[C@@H]1[C@@H](CO)O[C@@H]([C@@H]1O)N1C=NC3=C1C=C(C)C(C)=C3)[C@H]2CC(N)=O,CN1[C@H]2C(=C(N=C3[C@@]2(C[C@H](N3S(=O)(=O)C4=CC=C(C=C4)[N+](=O)[O-])C(=O)OC)C5=C1C=CC(=C5)OC)C(=O)OC)C(=O)OC,0,0.8451327433628318
CC1(C)NC(=O)N(C1=O)C1=CC=C(C(=C1)C(F)(F)F)[N+]([O-])=O,CC1=CC(=CC=C1)N2C(=O)C3(CCCCC3)NC2=O,0,0.67302192564347
CC(C)C(=O)C1=C2C=CC=CN2N=C1C(C)C,CC(=O)C1=CC(=CC=C1)NC(=O)C2=C3C=CC=CN3N=C2,0,0.4897959183673469
CN[C@@H]1C2=CC=C(OC3=CC(O)=C(Cl)C(=C3)[C@@H]3NC(=O)[C@@H](CC4=CC=C(OC5=C(O[C@@H]6O[C@@H]([C@@H](O)[C@H](O)[C@H]6NC(=O)CCCCCCCCC(C)C)C(O)=O)C6=CC(=C5)[C@@H](NC3=O)C(=O)N[C@@H]3C5=CC=C(O)C(=C5)C5=C(C=C(O)C=C5O[C@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]5O)[C@H](NC(=O)[C@@H](NC3=O)[C@H](O)C3=CC(Cl)=C(O6)C=C3)C(=O)NCCCN(C)C)C=C4)NC1=O)C(O)=C2,CC[C@@]1(C[C@H]2C[C@@](C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)[C@]78CCN9[C@H]7[C@@](C=CC9)([C@H]([C@@]([C@@H]8N6C=O)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC)O.OS(=O)(=O)O,0,0.8522895125553914
CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.OC(=O)CN1CCN2CCN(CC(O)=O)CC(=O)O[Gd](OC(=O)C1)OC(=O)C2,CNCC(C(C(C(CO)O)O)O)O,0,0.4550408719346049
CC(C)NNC(=O)C1=CC=NC=C1,CC(C)NNC(=O)C1=CC=NC=C1.OP(=O)(O)O,0,0.9434782608695652
Cl.CCCOC(C(=O)OC1CCN(C)CC1)(C1=CC=CC=C1)C1=CC=CC=C1,CCN(CC)CCCOC(=O)C(C1=CC=CC=C1)(C2=CC=CC=C2)OCC.Cl,0,0.8930099857346647
CC(O)CN1C=NC2=C1C(=O)N(C)C(=O)N2C,CC(CN1C=NC2=C1C(=O)N(C(=O)N2C)C)O,0,1.0
CC(C)=CCC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CCC(C)=O,CC(=CCC/C(=C/CC/C(=N/O)/C)/C)C,0,0.47761194029850745
Cl.Cl.CCCCCCCCN=C1C=CN(CCCCCCCCCCN2C=CC(C=C2)=NCCCCCCCC)C=C1,CCCCCCCCCCN1C=CC(=N)C=C1.Br,0,0.6705882352941176
OCCN(C(=O)CO)C1=C(I)C(C(=O)NCC(O)CO)=C(I)C(C(=O)NCC(O)CO)=C1I,CC(=O)NC1=C(C(=C(C(=C1I)C(=O)O)I)NC(=O)C)I.CNC[C@@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O,0,0.5202578268876611
OB1OCC2=CC(OC3=CC=C(C=C3)C#N)=CC=C12,C1=CC(=CC(=C1)OC2=CC(=C(C=C2)C#N)C#N)C(=O)O,0,0.43485342019543977
Cl.Cl.OC(=O)COCCN1CCN(CC1)[C@H](C1=CC=CC=C1)C1=CC=C(Cl)C=C1,C1CN(CCN1CCOCC(=O)O)[C@H](C2=CC=CC=C2)C3=CC=C(C=C3)Cl,0,1.0
CC1(C)CC(=O)CC(C)(C)N1,CC(=O)CC(C)(C)NC(=S)C,0,0.5637254901960784
OC(=O)C1=CC=CN=C1.CN(CCO)CC(O)CN1C=NC2=C1C(=O)N(C)C(=O)N2C,CN1C2=C(C(=O)N(C1=O)C)N(C=N2)CC(CN(C)CCO)O.C1=CC(=CN=C1)C(=O)O,0,1.0
CC1=CC(=NO1)N([Na])S(=O)(=O)C1=CC=C(N)C=C1,CC1=CC(=NO1)NS(=O)(=O)C2=CC=C(C=C2)N,0,0.7424460431654676
Cl.ClC1=CC=C(\C=N\NC(=N)N\N=C\C2=CC=C(Cl)C=C2)C=C1,C1=CC(=CC=C1/C=N/NC(=O)CO)Cl,0,0.5511811023622047
[*].OC1=CC=C(O)C(=C1)S([O-])(=O)=O,C1=CC=C(C=C1)S(=O)(=O)C2=C(C=CC(=C2)O)O,0,0.4638949671772429
CC1=C(O)C(=O)C=CO1,CC1=C(C(=O)C=CO1)O,0,1.0
OC(=O)\C=C\C(O)=O,CCCCOC(=O)/C=C\C(=O)OCCCC,0,0.3706896551724138
CC(=O)C1C(=O)C=C2OC3=C(C(O)=C(C)C(O)=C3C(C)=O)C2(C)C1=O,CC1=C(C(=C2C(=C1O)[C@@]3(C(=CC(=O)C(C3=O)C(=O)C)O2)C)C(=O)C)O,0,1.0
CN1CCCN=C1\C=C\C1=CC=CS1.OC(=O)C1=CC2=CC=CC=C2C(CC2=C3C=CC=CC3=CC(C(O)=O)=C2O)=C1O,C1CN(CCN1CCOCCO)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl.C1=CC=C2C(=C1)C=C(C(=C2CC3=C(C(=CC4=CC=CC=C43)C(=O)O)O)O)C(=O)O,0,0.5746192893401015
Cl.N[C@@H](CS)C(O)=O,COC(=O)[C@H](CS)N.Cl,0,0.7093023255813954
[Na+].CC(=O)NC1=C(I)C(C([O-])=O)=C(I)C(NC(C)=O)=C1I,CC(=O)NC1=C(C(=C(C(=C1I)C(=O)[O-])I)NC(=O)C)I.[Na+],0,1.0
O=C1NS(=O)(=O)C2=C1C=CC=C2,CC1=CC(=C(C=C1)S(=O)(=O)NC(=O)C2=CC=C(C=C2)F)C,0,0.6833095577746077
[H][C@@](O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)([C@H](O)CO)[C@H](O)[C@@H](O)C=O,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@H]([C@@H](CO)O)[C@@H]([C@H](CO)O)O)O)O)O)O,0,0.8768472906403941
CCCCOCCOCCOCC1=CC2=C(OCO2)C=C1CCC,C1CN(CCC1CC2=CC=CC=C2)CC(COCC3=CC4=C(C=C3)OCO4)O.Cl,0,0.5787923416789397
CN1C(CC(O)=O)=CC=C1C(=O)C1=CC=C(C)C=C1,C1CN2C(=CC=C2C(=O)C3=CC=CC=C3)C1C(=O)O.C(C(CO)(CO)N)O,0,0.6842105263157895
OC(=O)COC(=O)CC1=C(NC2=C(Cl)C=CC=C2Cl)C=CC=C1,C1=CC=C(C(=C1)CC(=O)OCC(=O)O)NC2=C(C=CC=C2Cl)Cl,0,1.0
CCOC1=CC(N)=C(Cl)C=C1C(=O)NCC1CN(CC2=CC=C(F)C=C2)CCO1,CO[C@H]1CN(CC[C@H]1NC(=O)C2=CC(=C(C=C2OC)N)Cl)CCCOC3=CC=C(C=C3)F.O,0,0.7583682008368201
OC(=O)C1=CNC2=C1C=CC=C2,CC1=NC2=CC=CC=C2C(=C1)C(=O)O,0,0.6394316163410302
O.[H]C(=O)C1=C(O)C(C)=NC=C1COP(O)(O)=O,CC1=NC=C(C(=C1O)/C=N/N=C/C2=CC=CC=C2O)CO,0,0.535175879396985
CC1=NN=C(SCC2=C(N3[C@H](SC2)[C@H](NC(=O)CN2C=C(Cl)C(=O)C(Cl)=C2)C3=O)C(O)=O)S1,CC1=NN=C(S1)SCC2=C(N3C(C(C3=O)NC(=O)CN4C=NN=N4)SC2)C(=O)O,0,0.8882720333102012
C(CNCC1=CC=CC=C1)NCC1=CC=CC=C1.[H][C@]12SCC(COC(C)=O)=C(N1C(=O)[C@H]2NC(=O)CSC1=CC=NC=C1)C(O)=O.[H][C@]12SCC(COC(C)=O)=C(N1C(=O)[C@H]2NC(=O)CSC1=CC=NC=C1)C(O)=O,CC(=O)OCC1=C(N2C(C(C2=O)NC(=O)C3=CC=C(C=C3)F)SC1)C(=O)O,0,0.8810732414793329
O=S1(=O)CCN(CN2CCS(=O)(=O)NC2)CN1,CCCCS(=O)(=O)NC1=NCN(CN1)CC,0,0.3426294820717131
COC1=C2C=CC=CC2=C(C=C1)C(=O)CCC(O)=O,C1=CC=C2C(=C1)C=CC=C2C(=O)CCC(=O)O,0,0.7095343680709535
CCN(CC)C(=O)C1=CN=CC=C1,C1CN(CCN1C(=O)C2=CC=CC=C2)C(=O)C3=CN=CC=C3,0,0.7572815533980582
NC1=NC(=O)NC=C1,C1=NC(=O)NC(=C1F)N,0,0.6479591836734694
[K+].COC1=CC(=CC=C1O)S([O-])(=O)=O,COC1=C(C=C(C=C1)S(=O)(=O)C2=CC(=C(C=C2)OC)OC)OC,0,0.5443037974683544
