smile,training_smile,hit,similarity
CC(=O)O[C@@]1(CC[C@H]2[C@@H]3C=CC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)=O,CC1=C[C@@H]2[C@H](CC[C@]3([C@H]2CC[C@@]3(C(=O)C)OC(=O)C)C)[C@@]4(C1=CC(=O)CC4)C,0,0.9512534818941504
CC(=O)OCC1=C(N2[C@H](SC1)[C@H](N)C2=O)C(O)=O,CC(=O)OCC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)CC3=CC=CS3)SC1)C(=O)[O-].[Na+],0,0.8549019607843137
OC(=O)c1cc(O)c2ccc(Cl)cc2n1,COC1=CC(=NC2=CC=CC=C21)C(=O)O,0,0.7758887171561051
CCCN(CCC)C1CCc2ccc(O)cc2C1,COC1=CC=C(C=C1)CCNC2CCC3=CC=CC=C3C2,0,0.722
CCCN(C\C=C\I)C1CCc2ccc(O)cc2C1,COC1=CC=C(C=C1)CCNC2CCC3=CC=CC=C3C2,0,0.6697588126159555
CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4[C@H](O)NC(=O)c4c4c5ccccc5n2c4c13,C[C@@]12[C@H]([C@H](C[C@@H](O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)NC)OC,0,0.960997442455243
CC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC[C@@]4(C)[C@@H](CCC4=O)[C@@H]3C(=O)C=C2C1,C[C@]12CCC3C(C1CCC2=O)CC=C4[C@@]3(CCC(C4)OC(=O)CCC(=O)O)C,0,0.8356890459363958
COc1ccc2nc3CCCCc3c(N)c2c1,C1CCC2=NC3=CC=CC=C3C(=C2C1)N.Cl,0,0.8771084337349397
Cn1cnc2nc(O)nc(O)c12,COC1=NC(=NC2=C1NC=N2)N,0,0.46253602305475505
[O-][N+](=O)c1cccc2cn[nH]c12,C1=CC2=C(C(=C1)[N+](=O)[O-])NN=C2,0,1.0
O=C1N2CCCCC=C2Nc2ccccc12,C1CCC2NC3=CC=CC=C3C(=O)N2CC1,0,0.6137254901960785
Nc1ncnc2n([C@@H]3O[C@@H]4COP(O)(=O)O[C@H]4[C@H]3O)c(Br)nc12,CCOP1(=O)OCC2C(O1)C(C(O2)N3C=NC4=C(N=CN=C43)N)O,0,0.8875997099347354
Nc1nc(O)c2nc(Br)n([C@@H]3O[C@@H]4COP(O)(=O)O[C@H]4[C@H]3O)c2n1,CCOP1(=O)OCC2C(O1)C(C(O2)N3C=NC4=C(N=CN=C43)N)O,0,0.7856664434025452
CCCN(CCC)C1CCc2cccc(O)c2C1,COC1=CC=C(C=C1)CCNC2CCC3=CC=CC=C3C2,0,0.6173913043478261
CCCN(C\C=C\I)C1CCc2cccc(O)c2C1,COC1=CC=C(C=C1)CCNC2CCC3=CC=CC=C3C2,0,0.5819672131147541
CCC(=O)NC1CCc2cccc(OC)c2C1,CC(=O)NC1CCC2=C(C1=O)C=CC=C2OC,0,0.7003699136868065
Cc1oc(=O)oc1CCl,CC1=CC=C(C=C1)CO/N=C/C2=C(C=C(OC2=O)C)O,0,0.14008941877794337
Nc1c2ccccc2nc2ccccc12,C1=CC=C2C(=C1)C(=C3C=CC=CC3=N2)N.O.Cl,0,1.0
CC[C@@]1(O)C(=O)OCc2c1cc1-c3nc4cccc(N)c4cc3Cn1c2=O,CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O,0,0.9764851485148515
OC(=O)c1c2ccccc2cc2ccccc12,C1=CC=C2C(=C1)C=C(C3=C2C=C(C=C3)Br)C(=O)O,0,0.7722419928825622
COc1ccc2c(NC(=O)Nc3cccc(n3)C(F)(F)F)ccnc2c1,CC1=NC(=CC=C1)NC(=O)NC2=CC(=CC=C2)OC,0,0.5422705314009661
OC(=O)c1ccccc1NC(=O)N1CCC(CC1)c1ccccc1C(F)(F)F,COC(=O)C1=CC=CC=C1NC(=O)N2CCCC2,0,0.6144278606965174
OC(=O)c1cc(C(O)=O)c(cc1C(O)=O)C(=O)N(Cc1cccc(Oc2ccccc2)c1)[C@H]1CCCc2ccccc12,C1CC(C2=CC=CC=C2C1)NC(=O)C3=CC=CC=C3C(=O)O,0,0.6878198567041965
CC(=O)NC1C(=O)Nc2ccccc2C(=N1)c1ccccc1,C1C(=O)NC2=CC=CC=C2C(=N1)C3=CC=CC=C3,0,0.7516087516087516
COc1cc2c(cc1OCCCN1CCCC1)N=C(N)C21CCC1,CC1=CC(=CC(=C1OC)C)NC(=O)C2CC(=O)NC3=CC(=C(C=C23)OC)OC,0,0.5046511627906977
Cc1cccc(NC(=O)CN2CCC(CC2)c2ccccn2)c1,CC1=CC(=CC=C1)NC(=O)CN2CCCCCC2,0,0.5955882352941176
Clc1cccc(-c2nnnn2Cc2cccnc2)c1Cl,C1=CC(=CC(=C1)C(F)(F)F)CN2C(=NN=N2)C3=CC(=CC(=C3)Cl)Cl,0,0.6504629629629629
CN1C[C@H]2CN(C[C@H]2C1)c1ccc(nn1)-c1ccccc1,CCC(=O)NC1=CC=C(C=C1)C2=NN=C(C=C2)N3CCC(CC3)C,0,0.6993197278911565
CS(=O)(=O)Nc1c(O)ccc2C(CCCc12)=C1NCCN1,CCOC(=O)C1=C(OC2=C(C13C4=CC(=CC5=C4N(C3=O)C(C=C5C)(C)C)OC)C(=O)OC(=C2)C)N,0,0.4730691056910569
Cc1n[nH]c2ccc(cc12)-c1cncc(OC[C@@H](N)Cc2ccccc2)c1,CCC1=CC2=C(C=C1)NC(=O)C(=C2O)C3=CC=CC=C3,0,0.42594296228150874
NCCCCCCCCCCNS(=O)(=O)c1cccc2c(Cl)cccc12,C1CCN(C1)S(=O)(=O)C2=CC=C(C3=CC=CC=C32)Cl,0,0.8404452690166976
Oc1ccccc1-c1ccc(cc1)-c1csc2[nH]c(=O)c(C#N)c(O)c12,COC1=CC=C(C=C1)C2=C(C(=NC3=C2C(=C(S3)C(=O)C4=CC=CC=C4)N)N)C#N,0,0.5652173913043478
FC(F)(F)c1cccnc1N1CCC(=CC1)C(=O)Nc1ccc(cc1)S(=O)(=O)C(F)(F)F,CC(C(=O)NC1=CC=C(C=C1)S(=O)(=O)N)OC(=O)C2CCN(CC2)C3=NC=C(C=C3)C(F)(F)F,0,0.529113924050633
COc1cc(NC(=O)c2ccc(o2)-c2ccc(Cl)cc2)cc(OC)c1,COC1=CC=CC(=C1)NC(=O)C2=CC=C(O2)C3=CC=C(C=C3)[N+](=O)[O-],0,0.8387096774193549
C[C@H](\N=C(\NC#N)Nc1cccc2ncccc12)c1ccccc1,C1=CC=C(C=C1)C(=O)NC(=S)NC2=CC=CC3=C2C=CC=N3,0,0.5442092154420921
Clc1cccc(c1Cl)-n1nnnc1NCc1ccccc1Oc1ccccn1,CN(CC1=CC=CC=C1OC)C2=NN=NN2C3=CC=CC=C3,0,0.5759615384615384
CCC(=O)c1cc(-c2ccc(Cl)cc2)n(c1C)-c1ccc(cc1)S(N)(=O)=O,C1CC2=C(C=C(N2C3=CC=CC=C3)C4=CC=CC=C4)C(=O)C1,0,0.8205128205128205
CCCCOc1ccc(cc1Cl)-c1cncc(c1)C(=O)NCc1cccnc1N1CCOCC1,C1COCCN1C2=C(C=CC=N2)C(=O)NCC3=CC=CC=C3,0,0.626984126984127
OC(=O)[C@@H]1CCC[C@H]1C(=O)c1ccc(cc1)-c1ccc(NC(=O)Nc2ccccc2)cc1,C1C=CCC(C1C(=O)C2=CC=CC=C2)C(=O)O,0,0.5515759312320917
CNC(=O)c1cccc(NC(=O)N2CCC(CC2)Oc2ccccc2Cl)c1,CC1=CC=C(C=C1)NC(=O)N2CCC(CC2)OC3=CC=C(C=C3)OC,0,0.6494252873563219
CCC(=N/O)\C(C)=C\c1ccc(F)cc1,C1CC/C(=N\O)/C(=C/C2=CC=CC=C2)/C1,0,0.6956521739130435
Nc1nc(N2CCNCC2)c2CCC3=C([C@@H]4CCCC[C@@H]4O3)c2n1,CCOC(=O)C1=C(OC2=C(C13C4=CC(=CC5=C4N(C3=O)C(C=C5C)(C)C)OC)C(=O)OC(=C2)C)N,0,0.6965
CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@@](C)(O)CCC1=C(C)C(=O)C(C)=C(C)C1=O,CC1=C(C(=O)C(=C(C1=O)C)CCCCC#CCCCC#CCO)C,0,0.7005208333333334
CCCCCCCCCCC(O)C1C=CC2C(N1Nc1ccc(cc1)[N+]([O-])=O)C(=O)N(C2=O)c1ccccc1,C1=C[C@@H]2[C@@H]3[C@H]([C@H](N2N=C1)C(=O)NC4=CC=C(C=C4)Cl)C(=O)N(C3=O)C5=CC(=CC=C5)F,0,0.6601141407736208
Cc1ccc(Sc2cncc3sc(cc23)C(N)=O)cc1,CN(CCCNC(=O)C1=CC2=C(S1)C3=CC=CC=C3N=C2Cl)CC4=CC=CC=C4,0,0.45567522783761394
CS(=O)(=O)Nc1c(O)ccc2C(CCCc12)C1=NCCN1,C1CC(C2=CC=CC=C2C1)C3=NCCN3.Cl,0,0.6005719733079123
Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1csc(n1)C(C)(C)C,CC1=C(SC(=N1)NC(=O)C)C2=CSC(=N2)NCC=C,0,0.6042868920032977
COc1ccc(CC(=O)NC(N\C(Nc2cccc3ncccc23)=N\C#N)C(C)(C)C)cc1OC,COC1=C(C=C(C=C1)CC(=O)NC2=CC=CC3=C2C=CC=N3)OC,0,0.5985552115583075
NC[C@@H]1O[C@@H](Cc2c(O)c(O)ccc12)[C@@]12CC3CC(CC(C3)C1)C2,CC(C)C1=C(C(=C2C(=C1)C3CC4[C@@]2(CCCC4(C)C)C(=O)O3)O)O,0,0.5758670520231214
OC(=O)[C@H]1CCC[C@H]1C(=O)c1ccc(cc1)-c1ccc(NC(=O)Nc2ccccc2)cc1,C1C=CCC(C1C(=O)C2=CC=CC=C2)C(=O)O,0,0.5515759312320917
CCOC(=O)Nc1ccc(NCc2c(C)cc(C)cc2C)cc1N,CC1=CC(=C(C=C1)C(=O)NC2=CC=CC=C2NC(=O)C)C,0,0.5288461538461539
Nc1nc(NC2CC2)c2ncn([C@@H]3C[C@H](CO)C=C3)c2n1,COCCCNC1=C2C(=NC=N1)N3CCCCC3=N2,0,0.6359375
Cc1ccc(Oc2ccccc2-c2csc(N=C3NCCCN3)n2)c(C)c1,CCC1=CC(=C(C=C1)OC)C2=CSC(=N2)N,0,0.5440729483282675
CCC(C)[C@H]1O[C@@]2(C[C@@H]3C[C@@H](C\C=C(C)\[C@@H](OC4C[C@H](OC)C(O[C@H]5C[C@H](OC)[C@@H](O)[C@H](C)O5)[C@H](C)O4)[C@@H](C)\C=C\C=C4/CO[C@@H]5[C@H](O)C(C)=C[C@@H](C(=O)O3)[C@]45O)O2)C=C[C@@H]1C,CC1=C2[C@@H]3[C@H]4[C@@](O4)(CC[C@H]5[C@](O5)([C@H]([C@]2(OC1=O)O)OC(=O)C)C)C(=O)O3,0,0.6565798733286418
Cc1ccc(nc1)-c1ccc(C)cn1,C1=CC=NC(=C1)C2=CC=CC=N2,0,0.702054794520548
Clc1ccc(cc1)C12CC3CC(CC(C3)(C1)C(=O)NCc1ccncc1)C2,CC1=CC=C(C=C1)C23CC4CC(C2)CC(C4)(C3)C(=O)NC,0,0.7578253706754531
CCN1CCN(Cc2ccc(Nc3ncc(F)c(n3)-c3cc(F)c4nc(C)n(C(C)C)c4c3)nc2)CC1,CN1[C@H]2C(=C(N=C3[C@@]2(C[C@H](N3C(=O)C4=CC=CS4)C(=O)OC)C5=C1C=CC(=C5)OC)C(=O)OC)C(=O)OC,0,0.5992978936810431
C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@]34C)[C@@H]1CC=C2c1cccnc1,CC12CCC(CC1=CCC3C2CCC4(C3C/C(=C\C5=CC(=CC=C5)F)/C4=O)C)O,0,0.47270742358078605
CC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC[C@@]4(C)[C@@H](CC=C4c4cccnc4)[C@@H]3CC=C2C1,C[C@]12CCC3C(C1CCC2=O)CC=C4[C@@]3(CCC(C4)OC(=O)CCC(=O)O)C,0,0.48774795799299886
NC1CCN(C1)c1cccnc1,CN1CCCN(CC1)C2=CN=C(C=C2)[N+](=O)[O-],0,0.49913344887348354
C[C@@H]1CCCN1CCc1cc2cc(ccc2o1)-c1ccc(cc1)C#N,CC1=CC2=C(C=C1)OC(=C2C3=CC=CC=C3)CCC(=O)C,0,0.48589341692789967
CN(C)C(=O)n1cc(C(=O)c2ccc(Cn3c(C)nc4cnccc34)c(F)c2)c2c(cccc12)C#C,CC1=CC2=C3C(=C1)C4(C(=C(OC5=C4C(=O)CC(C5)(C)C)N)C#N)C(=O)N3C(CC2(C)C6=CC=CC=C6)(C)C,0,0.6440591534931157
Fc1ccccc1NS(=O)(=O)c1cc(C(=O)N2CCN3CCC[C@@H]3C2)c(Cl)cc1F,C1CN(CCN1CCO)C(=O)C2=CC(=C(C=C2Cl)Cl)S(=O)(=O)NC3=CC=CC=C3F.Cl,0,0.7405223251895535
Nc1ncnc2nc(cc(-c3cccc(Br)c3)c12)-c1ccc(nc1)N1CCOCC1,CC1=CC=C(C=C1)C2=NC3=NC=NC(=C3C(=C2)C4=CC=CC=C4)N,0,0.7222222222222222
C(N1CCN(CC1)c1ccccn1)c1nc2ccccc2[nH]1,C1CN(CCN1CC2=NC3=CC=CC=C3N2)C4=CC=CC=N4,0,1.0
CN(C)CC[C@H](CSc1ccccc1)Nc1ccc(cc1[N+]([O-])=O)S(=O)(=O)NC(=O)c1ccc(cc1)N1CCN(Cc2ccccc2-c2ccc(Cl)cc2)CC1,CN(C)CCCNS(=O)(=O)C1=CC(=C(C=C1)N2CCN(CC2)CC3=CC4=C(C=C3)OCO4)[N+](=O)[O-],0,0.6095025983667409
COc1ccc(cc1)S(=O)(=O)Nc1cccnc1Nc1ccc(O)cc1,COC1=CC=C(C=C1)S(=O)(=O)NC2=CN=CC=C2,0,0.6183310533515732
Oc1ccc(cc1)C1(CCC(F)(F)CC1)c1ccccc1F,C1CCC(CC1)(C2=CC=C(C=C2)N)C3=CC=C(C=C3)N,0,0.5
CCCCOCCOc1nc(sc1C)-c1ccc(C(O)=O)c(F)c1,CC1=C(N=C(S1)C2=CC=C(C=C2)C(=O)OC)O,0,0.6493506493506493
C\C(=N/NC(=O)[C@H]1[C@@H](CNC1=O)c1ccccc1)c1cccc(Br)c1,COC1=C(C=C(C=C1)/C=N\NC(=O)C2C(CNC2=O)C3=CC=CC=C3)O,0,0.7775175644028103
C\C(=N/NC(=O)C(NC(=O)c1ccccc1)c1n[nH]c(=O)c2ccccc12)c1cccc(Br)c1,C1=CC=C(C=C1)/C=N/NC(=O)C(C2=NNC(=O)C3=CC=CC=C32)NC(=O)C4=CC=CC=C4,0,0.9270462633451957
CCCCCCCCc1ccc(cc1)-c1ccc(cc1)C(O)=O,CCCC(=O)C1=CC=C(C=C1)C2=CC=CC=C2,0,0.6739130434782609
CCN1C(C)(C)CC(CC1(C)C)Oc1ccc(nc1)C(=O)Nc1ccc(NC(=O)Nc2cc(on2)C(C)(C)C)cc1,CC(C)(C)C1=CC(=NO1)NC(=O)NC2=CC=CC=C2OC(F)(F)F,0,0.5144144144144144
CN(C)CCC1(Cc2ccccc2C(=O)O1)c1ccc(Cl)cc1,COC1=CC=C(C=C1)C2CC3=CC=CC=C3C(=O)O2,0,0.5629405840886204
CCCCCCCCCCCCCCCCCC[S+](CCC)c1ccccc1C(=O)OCC,COC(=O)CSC1=CC=CC=C1C(=O)OC,0,0.6405451448040886
NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1N,C1=NC(=C(N1[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)O)C(=O)N,0,0.7348993288590604
CC#CC(=O)N1CCC[C@H]1c1nc(-c2ccc(cc2)C(=O)Nc2ccccn2)c2c(N)nccn12,CCOC(=O)C1=C(OC2=C(C13C4=CC(=CC5=C4N(C3=O)C(C=C5C)(C)C)OC)C(=O)OC(=C2)C)N,0,0.6288711288711288
C[C@H](Nc1ncnc2[nH]cnc12)c1nc2ccc(F)cc2c(=O)n1-c1ccccc1,C1=CC=C(C=C1)NCC2=NC3=CC=CC=C3C(=O)N2C4=CC=CC=C4,0,0.6803030303030303
CC(=O)NCCCS(O)(=O)=O,C(CN)CS(=O)(=O)O,0,0.5583333333333333
C[C@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@H](O[C@@H]3[C@@H](CO)O[C@@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C=C(CO)[C@@H](O)[C@H](O)[C@H]1O,C[C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@H](O[C@@H]([C@@H]([C@H]2O)O)O[C@@H]3[C@H](OC([C@@H]([C@H]3O)O)O)CO)CO)O)O)N[C@H]4C=C([C@H]([C@@H]([C@H]4O)O)O)CO,0,1.0
CN(C)c1nc(N)c(nc1Cl)C(=O)Nc1cccnc1,C1(=C(N=C(C(=N1)Cl)N)N)C(=O)N=C(N)N.Cl,0,0.5785219399538106
CCCC(=O)Nc1ccc(OCC(O)CNC(C)C)c(c1)C(C)=O,CCCC(=O)NC1=CC(=C(C=C1)OCC(CNC(C)C)O)C(=O)C.Cl,0,1.0
CCN(CC)CCNC(=O)c1ccc(NC(C)=O)cc1,CCN(CC)CCNC(=O)C1=CC=C(C=C1)NC(=O)C,0,1.0
CC(=O)OC1CN2CCC1CC2,C1CN2CCC1C(C2)OC(=O)COC3=CC=CC=C3.Cl,0,0.6940639269406392
OC(=O)COC(=O)Cc1ccccc1Nc1c(Cl)cccc1Cl,C1=CC=C(C(=C1)CC(=O)OCC(=O)O)NC2=C(C=CC=C2Cl)Cl,0,1.0
CC(=O)Nc1ccc(cc1)S(=O)(=O)c1ccc(NC(C)=O)cc1,CC(=O)NC1=CC=C(C=C1)S(=O)(=O)C2=CC=C(C=C2)N,0,1.0
CC(=O)Nc1ccc(cc1)C(O)=O,C=CCNC1=CC=C(C=C1)C(=O)O,0,0.8093385214007782
Cn1c2ncn(CC(O)=O)c2c(=O)n(C)c1=O,CN1C2=C(C(=O)N(C1=O)C)N(C=N2)CC(=O)OC,0,0.9811946902654868
CC(=O)N[C@@H](CCC(N)=O)C(O)=O,C1CC(=O)NC1C(=O)O,0,0.7451737451737451
COc1ccc2n(C(=O)c3ccc(Cl)cc3)c(C)c(CC(=O)OCC(O)=O)c2c1,CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)OCC(=O)O,0,1.0
CC(=O)N[C@@H]1[C@@H](O)C[C@](O)(O[C@H]1[C@H](O)[C@H](O)CO)C(O)=O,C1[C@@H]([C@H]([C@@H]([C@H]([C@@H]1NC(=O)[C@H](CCN)O)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)N)O)O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CN)O)O)O)N.OS(=O)(=O)O,0,0.6586387434554973
CC(=O)CC(c1ccc(cc1)[N+]([O-])=O)c1c(O)c2ccccc2oc1=O,CC(=O)CC(C1=CC=C(C=C1)[N+](=O)[O-])C2=C(C3=CC=CC=C3OC2=O)O,0,1.0
CN(C)CCCN1c2ccccc2Sc2ccc(cc12)C(C)=O,CC(=O)C1=CC2=C(C=C1)SC3=CC=CC=C3N2C,0,0.8588709677419355
CC1=CC(=O)NS(=O)(=O)O1,C1CCC(CC1)NS(=O)(=O)OCC(Cl)(Cl)Cl,0,0.27631578947368424
CC(=O)Nc1ccccc1,CCC(=O)NC1=CC=CC=C1,0,0.8287671232876712
CC(=O)Nc1cc(ccc1O)[As](O)(O)=O,CC(=O)NC1=C(C=CC(=C1)[As](=O)(O)O)O,0,1.0
CC(=O)Nc1nnc(s1)S(N)(=O)=O,CC(=O)NC1=NN=C(S1)S(=O)(=O)N,0,1.0
CC(=O)c1ccc(cc1)S(=O)(=O)NC(=O)NC1CCCCC1,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)N(C)C2CCCCC2,0,0.78719723183391
CC(=O)NO,CC(=O)NCCSC,0,0.2153846153846154
CC(=O)c1ccc2Sc3ccccc3N(CCCN3CCN(CCO)CC3)c2c1,C1CN(CCN1CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)C(F)(F)F)CCO.Cl,0,0.8079161816065192
CC(=O)Nc1c(I)cc(I)c(C(O)=O)c1I,CC(=O)NC1=C(C(=C(C(=C1I)C(=O)[O-])I)NC(=O)C)I.[Na+],0,0.9040880503144654
C[C@@H]1CC[C@]2(C)CC[C@]3(C)C(=CC(=O)C4[C@@]5(C)CC[C@@H](OC(C)=O)[C@@](C)(C5CC[C@@]34C)C(O)=O)[C@@H]2[C@H]1C,C[C@]12CC[C@](C[C@H]1C3=CC(=O)[C@@H]4[C@]5(CC[C@@H](C([C@@H]5CC[C@]4([C@@]3(CC2)C)C)(C)C)O)C)(C)C(=O)O,0,0.7165354330708661
CC(=O)N[C@@H](CSC\C=C(/C)CC\C=C(/C)CCC=C(C)C)C(O)=O,CC(=O)N[C@@H](CS)C(=O)O,0,0.48742138364779874
CC(C)C[C@H](NC(C)=O)C(O)=O,C1CC(=O)NC1C(=O)O,0,0.6183206106870229
CC(=O)OCC[N+](C)(C)C,CC(=O)OCC[N+](C)(C)C.[Br-],0,1.0
CC(=O)N[C@@H](CS)C(O)=O,CC(=O)N[C@@H](CS)C(=O)O,0,1.0
CC(=O)Oc1ccccc1C(=O)Oc1ccccc1C(O)=O,CC(=O)OC1=CC=CC=C1C(=O)OC2=CC=C(C=C2)/C=N/N3C=NN=C3,0,0.7344
CC(=O)NCCCCCC(O)=O,CC(=O)NCCCCCCNC(=O)C,0,0.6476190476190476
CC1(OC(=CC1=O)C(O)=O)c1ccccc1,CCC1=C(C(C(OC1=O)C2=CC=CC=C2)(C)C)OC(=O)C3=CC=CC=C3,0,0.42694805194805197
Cc1cnc(c[n+]1[O-])C(O)=O,C1=CN=C(C=N1)C(=O)O,0,0.55
OC(=O)C(=O)Nc1cccc(c1)-c1nnn[nH]1,CC(=O)NC1=CC=CC(=C1)C2=NNN=N2,0,0.8400954653937948
COc1cc(C)c(\C=C\C(C)=C\C=C\C(C)=C\C(O)=O)c(C)c1C,CC1=C(C(=CC=C1)OCC2=C(C=CC(=C2)/C=C/C(=O)C3CC3)OC)C,0,0.4848920863309353
N[C@H]([C@@H]1CC(Cl)=NO1)C(O)=O,C1C(ON=C1Cl)C(C(=O)O)N,0,1.0
CCC1(O)CC(OC2CC(C(OC3CC(O)C(OC4CCC(=O)C(C)O4)C(C)O3)C(C)O2)N(C)C)c2c(cc3C(=O)c4cccc(O)c4C(=O)c3c2O)C1C(=O)OC,C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)CO)O)N)O.Cl,0,0.8171228887594641
OC(C(=O)O[C@H]1C[N+]2(CCCOc3ccccc3)CCC1CC2)(c1cccs1)c1cccs1,C[N+]12CCC(CC1)C(C2)OC(=O)C(C3=CC=CC=C3)(C4=CC=CC=C4)O.[Br-],0,0.5828729281767956
NC1(CC1)C(O)=O,C(CC(=O)O)C(C(=O)O)N.Cl,0,0.41911764705882354
Nc1ccc2cc3ccc(N)cc3nc2c1.C[n+]1c2cc(N)ccc2cc2ccc(N)cc12,C1=CC=C2C(=C1)C=C3C(=N2)C=CC=C3N,0,0.6745406824146981
C[n+]1c2cc(N)ccc2cc2ccc(N)cc12,C1=CC=C2C(=C1)C=C3C(=N2)C=CC=C3N,0,0.6745406824146981
CCCCCCc1ccc(O)cc1O.Nc1c2ccccc2nc2ccccc12,C1=CC=C2C(=C1)C(=C3C=CC=CC3=N2)NCCC4=CC(=C(C=C4)O)O.Cl,0,0.6142625607779578
Cc1ccc(cc1)C(=C/CN1CCCC1)\c1cccc(\C=C\C(O)=O)n1,CN1CCC(=C(C2=CC=C(C=C2)Cl)C3=CC=CC=N3)CC1.C(=C\C(=O)[O-])\C(=O)[O-],0,0.5748129675810474
[Na].OC(=O)C=C,C(=C(Br)Br)C(=O)O,0,0.5
NS(=O)(=O)Nc1ncnc(OCCOc2ncc(Br)cn2)c1-c1ccc(Br)cc1,CC(C)(C)OC1=NC(=NC=C1C2=CC(=C(C=C2)OC)OC)OC(C)(C)C,0,0.4850187265917603
COc1ccc(cc1)S(=O)(=O)N1CCC[C@H]1C(=O)Nc1cc(C)cc(C)c1,CC1=CC=C(C=C1)NC(=O)C2CCCN2S(=O)(=O)C3=CC=C(C=C3)OC,0,0.9471947194719472
CC(=O)Nc1ccc(CC(O)=O)cc1,CC(=O)NC1=CC=C(C=C1)CC(=O)O,0,1.0
COCc1c(CN2CCOCC2)n2ncnc(N)c2c1-c1ccc(NC(=O)Nc2cc(ccc2F)C(F)(F)F)c(F)c1,CN1[C@H]2C(=C(N=C3[C@@]2(C[C@H](N3C(=O)C4=CC=CS4)C(=O)OC)C5=C1C=CC(=C5)OC)C(=O)OC)C(=O)OC,0,0.7314768771755346
CC(C)[C@@H]1NC(=O)[C@@H](NC(=O)c2ccc(C)c3oc4c(C)c(=O)c(N)c(C(=O)N[C@H]5[C@@H](C)OC(=O)[C@H](C(C)C)N(C)C(=O)CN(C)C(=O)[C@@H]6CCCN6C(=O)[C@@H](NC5=O)C(C)C)c4nc23)[C@@H](C)OC(=O)[C@H](C(C)C)N(C)C(=O)CN(C)C(=O)[C@@H]2CCCN2C1=O,CN1[C@H]2C(=C(N=C3[C@@]2(C[C@H](N3C(=O)C4=CC=CS4)C(=O)OC)C5=C1C=CC(=C5)OC)C(=O)OC)C(=O)OC,0,0.8113861386138614
CC(C)C1NC(=O)C(NC(=O)c2ccc(C)c3oc4c(C)c(=O)c(N)c(C(=O)NC5C(C)OC(=O)C(C(C)C)N(C)C(=O)CN(C)C(=O)C6CCCN6C(=O)C(NC5=O)C(C)C)c4nc23)C(C)OC(=O)C(C(C)C)N(C)C(=O)CN(C)C(=O)C2CCCN2C1=O,CN1[C@H]2C(=C(N=C3[C@@]2(C[C@H](N3C(=O)C4=CC=CS4)C(=O)OC)C5=C1C=CC(=C5)OC)C(=O)OC)C(=O)OC,0,0.8113861386138614
CCOc1ccc(c2cccnc12)S(O)(=O)=O,CCOC1=C2C(=C(C=C1)S(=O)(=O)NCC3=CC=C(C=C3)C)C=CC=N2,0,0.6714601769911505
ONC(=O)CCCCCCNC(=O)c1cnc(nc1)N(c1ccccc1)c1ccccc1,CC1=CC=C(C=C1)NC2=NC=C(C=C2)C(=O)NC3CCCCC3,0,0.44921875
Nc1nc2n(COCCO)cnc2c(=O)[nH]1,C1=NC2=C(N1COCCO)N=C(NC2=O)N,0,1.0
CC(C)C1Oc2c(cccc2N(CC(O)=O)C1=S)C(C)C,CCC1C(=O)N(C2=C(O1)C=CC(=C2)C)CC(=O)NCCC3=CC(=C(C=C3)OC)OC,0,0.5785824345146379
COc1ccc(cc1C12CC3CC(CC(C3)C1)C2)-c1ccc2cc(ccc2c1)C(O)=O,CCC1(CC(CCO1)(CC(=O)O)C2=CC=CC=C2OC)C,0,0.4962080173347779
OC1O[C@H](COP(O)(O)=O)[C@@H](O)[C@H](O)[C@H]1O,COC1C(C(C(C(O1)CO)O)O)O,0,0.6129707112970711
